FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-513e,923404555,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2024-04-26,5,RLS,2,11:48:00,,,2,2,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,10,2,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-513d,923404555,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2024-04-26,5,RLS,2,11:48:00,,,2,2,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma foliatum,Ceratostoma foliatum,0,15,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-513c,923404555,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2024-04-26,5,RLS,2,11:48:00,,,2,2,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Hermissenda crassicornis,Hermissenda crassicornis,0,9,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-513b,923404555,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2024-04-26,5,RLS,2,11:48:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,2.5,3,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-513a,923404555,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2024-04-26,5,RLS,2,11:48:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,5,8,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5139,923404555,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2024-04-26,5,RLS,2,11:48:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,7.5,8,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5138,923404555,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2024-04-26,5,RLS,2,11:48:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,10,3,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5137,923404555,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2024-04-26,5,RLS,2,11:48:00,,,2,2,Mollusca,Gastropoda,,Acmaeidae,Acmaea mitra,Acmaea mitra,0,4,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5136,923404555,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC11,Wizard Island South,48.86,-125.16,2024-04-26,5,RLS,2,11:48:00,,,2,2,Mollusca,Gastropoda,,Turbinidae,Pomaulax gibberosus,Pomaulax gibberosus,0,180,,POINT (-125.16000366210938 48.86000061035156)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5135,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Arthropoda,Malacostraca,Decapoda,Epialtidae,Scyra acutifrons,Scyra acutifrons,0,3,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5134,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus beringanus,Pagurus beringanus,0,1,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5133,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus hemphilli,Pagurus hemphilli,0,18,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5132,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias koehleri,Orthasterias koehleri,0,5,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5131,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster ochraceus,Pisaster ochraceus,0,6,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5130,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Stylasterias forreri,Stylasterias forreri,0,2,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-512f,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Echinodermata,Asteroidea,Forcipulatida,Pycnopodiidae,Pycnopodia helianthoides,Pycnopodia helianthoides,7.5,1,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-512e,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Echinodermata,Asteroidea,Spinulosida,Asterinidae,Patiria miniata,Patiria miniata,0,2,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-512d,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia spp.,Henricia spp.,0,2,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-512c,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias imbricata,Dermasterias imbricata,0,10,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-512b,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus franciscanus,Mesocentrotus franciscanus,0,104,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-512a,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus californicus,Apostichopus californicus,0,3,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5129,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,12.5,1,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5128,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,15,1,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5127,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma foliatum,Ceratostoma foliatum,0,11,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5126,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Rostanga pulchra,Rostanga pulchra,0,1,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5125,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Hermissenda crassicornis,Hermissenda crassicornis,0,22,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5124,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,5,3,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5123,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,7.5,3,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5122,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,10,4,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5121,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Mollusca,Gastropoda,,Acmaeidae,Acmaea mitra,Acmaea mitra,0,19,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5120,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,1,Mollusca,Gastropoda,,Turbinidae,Pomaulax gibberosus,Pomaulax gibberosus,0,99,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-511f,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Cancridae,Glebocarcinus oregonensis,Glebocarcinus oregonensis,0,5,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-511e,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia producta,Pugettia producta,0,1,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-511d,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Epialtidae,Scyra acutifrons,Scyra acutifrons,0,2,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-511c,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus hemphilli,Pagurus hemphilli,0,41,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-511b,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Pachycheles pubescens,Pachycheles pubescens,0,1,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-511a,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias troschelii,Evasterias troschelii,0,3,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5119,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster ochraceus,Pisaster ochraceus,0,9,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5118,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Stylasterias forreri,Stylasterias forreri,0,1,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5117,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Asterinidae,Patiria miniata,Patiria miniata,0,6,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5116,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia spp.,Henricia spp.,0,2,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5115,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias imbricata,Dermasterias imbricata,0,14,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5114,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus franciscanus,Mesocentrotus franciscanus,0,160,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5113,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus californicus,Apostichopus californicus,0,4,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5112,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Mollusca,Bivalvia,Ostreoida,Pectinidae,Crassadoma gigantea,Crassadoma gigantea,10,1,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5111,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Mollusca,Cephalopoda,Octopoda,Enteroctopodidae,Enteroctopus dofleini,Enteroctopus dofleini,0,1,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5110,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma foliatum,Ceratostoma foliatum,0,101,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-510f,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Mollusca,Gastropoda,Nudibranchia,Cadlinidae,Cadlina luteomarginata,Cadlina luteomarginata,0,1,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-510e,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Geitodoris heathi,Geitodoris heathi,0,1,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-510d,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Hermissenda crassicornis,Hermissenda crassicornis,0,12,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-510c,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,5,6,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-510b,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Mollusca,Gastropoda,Vetigastropoda,Haliotidae,Haliotis kamtschatkana,Haliotis kamtschatkana,7.5,7,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-510a,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Mollusca,Gastropoda,,Acmaeidae,Acmaea mitra,Acmaea mitra,0,28,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5109,923404556,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC1,Dodger Channel,48.83,-125.2,2024-04-25,6.5,RLS,3,14:17:00,,,2,2,Mollusca,Gastropoda,,Turbinidae,Pomaulax gibberosus,Pomaulax gibberosus,0,161,,POINT (-125.19999694824219 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5108,923404557,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2024-04-23,6.5,RLS,2,12:36:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer productus,Cancer productus,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5107,923404557,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2024-04-23,6.5,RLS,2,12:36:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Cancridae,Glebocarcinus oregonensis,Glebocarcinus oregonensis,0,4,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5106,923404557,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2024-04-23,6.5,RLS,2,12:36:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Epialtidae,Scyra acutifrons,Scyra acutifrons,0,8,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5105,923404557,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2024-04-23,6.5,RLS,2,12:36:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Paguridae,Discorsopagurus schmitti,Discorsopagurus schmitti,0,1,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5104,923404557,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2024-04-23,6.5,RLS,2,12:36:00,,,2,2,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus hemphilli,Pagurus hemphilli,0,5,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5103,923404557,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2024-04-23,6.5,RLS,2,12:36:00,,,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Orthasterias koehleri,Orthasterias koehleri,0,2,,POINT (-125.1500015258789 48.83000183105469)
ep_m2_inverts_public_data.fid-325e78ce_19fbfcf9ac6_-5102,923404557,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC9,Eagle Bay,48.83,-125.15,2024-04-23,6.5,RLS,2,12:36:00,,,2,2,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster ochraceus,Pisaster ochraceus,0,1,,POINT (-125.1500015258789 48.83000183105469)
