Date,Diver,Site ID,Transect ID,Quadrat #,Abalone Shell Length (cm),Alive or Dead
2025-01-25,AJM,Fry Island,FRY01,27,5,alive
2025-01-25,AJM,Fry Island,FRY01,26,0,na
2025-01-25,AJM,Fry Island,FRY01,25,0,na
2025-01-25,AJM,Fry Island,FRY01,24,0,na
2025-01-25,AJM,Fry Island,FRY01,23,0,na
2025-01-25,AJM,Fry Island,FRY01,22,0,na
2025-01-25,AJM,Fry Island,FRY01,21,0,na
2025-01-25,AJM,Fry Island,FRY01,20,0,na
2025-01-25,AJM,Fry Island,FRY01,19,0,na
2025-01-25,AJM,Fry Island,FRY01,18,0,na
2025-01-25,AJM,Fry Island,FRY01,17,8,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,1,0,na
2025-01-25,DVM,Swiss Boy Island,SBI01,2,0,na
2025-01-25,DVM,Swiss Boy Island,SBI01,3,9,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,3,9,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,3,8,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,3,8,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,4,0,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,5,5,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,5,5,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,5,4,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,6,7,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,6,5,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,7,4,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,7,7,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,7,4,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,7,6,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,8,4,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,8,5,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,8,3,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,9,5,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,10,5,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,10,3,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,11,4,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,11,4,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,11,5,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,11,5,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,11,6,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,12,5,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,12,4,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,12,3,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,13,3,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,13,5,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,13,5,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,13,4,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,13,3,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,14,6,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,15,3,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,15,2,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,15,4,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,15,3,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,15,3,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,15,3,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,15,2,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,15,3,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,15,10,dead
2025-01-25,DVM,Swiss Boy Island,SBI01,16,4,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,17,4,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,17,4,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,17,1,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,18,2,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,18,2,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,18,4,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,18,3,alive
2025-01-25,DVM,Swiss Boy Island,SBI01,18,2,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,30,0,na
2025-01-25,AJM,Swiss Boy Island,SBI01,29,2,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,28,3,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,28,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,28,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,27,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,26,0,na
2025-01-25,AJM,Swiss Boy Island,SBI01,25,3,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,25,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,25,3,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,25,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,24,3,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,24,4,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,23,2,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,23,2,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,23,3,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,23,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,23,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,23,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,23,3,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,23,2,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,23,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,23,0.5,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,23,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,23,3,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,23,2,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,22,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,22,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,22,2,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,22,2,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,22,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,22,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,22,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,22,3,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,22,3,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,22,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,21,2,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,21,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,21,3,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,21,3,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,21,3,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,21,3,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,21,3,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,3,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,0.5,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,0.5,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,1,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,0.5,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,2,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,2,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,2,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,2,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,3,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,3,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,4,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,20,4,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,19,4,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,19,4,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,19,2,alive
2025-01-25,AJM,Swiss Boy Island,SBI01,19,3,alive
2025-01-25,DVM,Diplock Island,DIP01,1,0,na
2025-01-25,DVM,Diplock Island,DIP01,2,5.5,alive
2025-01-25,DVM,Diplock Island,DIP01,2,9,alive
2025-01-25,DVM,Diplock Island,DIP01,2,4,alive
2025-01-25,DVM,Diplock Island,DIP01,3,6,alive
2025-01-25,DVM,Diplock Island,DIP01,4,5,alive
2025-01-25,DVM,Diplock Island,DIP01,4,4,alive
2025-01-25,DVM,Diplock Island,DIP01,5,5,alive
2025-01-25,DVM,Diplock Island,DIP01,5,6.5,alive
2025-01-25,DVM,Diplock Island,DIP01,6,0,na
2025-01-25,DVM,Diplock Island,DIP01,7,4.5,alive
2025-01-25,DVM,Diplock Island,DIP01,8,6,alive
2025-01-25,DVM,Diplock Island,DIP01,9,7,alive
2025-01-25,DVM,Diplock Island,DIP01,9,3,alive
2025-01-25,DVM,Diplock Island,DIP01,9,5,alive
2025-01-25,DVM,Diplock Island,DIP01,9,2,alive
2025-01-25,DVM,Diplock Island,DIP01,10,5,alive
2025-01-25,DVM,Diplock Island,DIP01,10,5.5,alive
2025-01-25,DVM,Diplock Island,DIP01,11,7,alive
2025-01-25,DVM,Diplock Island,DIP01,12,1,alive
2025-01-25,DVM,Diplock Island,DIP01,12,3,alive
2025-01-25,DVM,Diplock Island,DIP01,12,4,alive
2025-01-25,DVM,Diplock Island,DIP01,13,0,na
2025-01-25,DVM,Diplock Island,DIP01,14,0,na
2025-01-25,DVM,Diplock Island,DIP01,15,3,alive
2025-01-25,DVM,Diplock Island,DIP01,16,5,dead
2025-01-25,AJM,Diplock Island,DIP01,30,0,na
2025-01-25,AJM,Diplock Island,DIP01,29,0,na
2025-01-25,AJM,Diplock Island,DIP01,28,0,na
2025-01-25,AJM,Diplock Island,DIP01,27,0,na
2025-01-25,AJM,Diplock Island,DIP01,26,0,na
2025-01-25,AJM,Diplock Island,DIP01,25,0,na
2025-01-25,AJM,Diplock Island,DIP01,24,0,na
2025-01-25,AJM,Diplock Island,DIP01,23,2,alive
2025-01-25,AJM,Diplock Island,DIP01,23,2,alive
2025-01-25,AJM,Diplock Island,DIP01,23,3,alive
2025-01-25,AJM,Diplock Island,DIP01,23,2,alive
2025-01-25,AJM,Diplock Island,DIP01,23,3,alive
2025-01-25,AJM,Diplock Island,DIP01,23,4,alive
2025-01-25,AJM,Diplock Island,DIP01,22,2,alive
2025-01-25,AJM,Diplock Island,DIP01,22,3,alive
2025-01-25,AJM,Diplock Island,DIP01,22,3,alive
2025-01-25,AJM,Diplock Island,DIP01,21,3,alive
2025-01-25,AJM,Diplock Island,DIP01,21,4,alive
2025-01-25,AJM,Diplock Island,DIP01,20,4,alive
2025-01-25,AJM,Diplock Island,DIP01,20,4,alive
2025-01-25,AJM,Diplock Island,DIP01,19,5,alive
2025-01-25,AJM,Diplock Island,DIP01,19,3,alive
2025-01-25,AJM,Diplock Island,DIP01,19,2,alive
2025-01-25,AJM,Diplock Island,DIP01,18,0,na
2025-01-25,AJM,Diplock Island,DIP01,17,1,alive
2025-01-25,AJM,Diplock Island,DIP01,17,4,alive
2025-01-25,AJM,Diplock Island,DIP01,17,4,alive
2025-01-25,AJM,Diplock Island,DIP01,17,4,alive
2025-01-25,AJM,Diplock Island,DIP01,17,3,alive
2025-01-25,AJM,Diplock Island,DIP01,17,4,alive
2025-01-25,DVM,Fry Island,FRY01,1,9,alive
2025-01-25,DVM,Fry Island,FRY01,1,8,alive
2025-01-25,DVM,Fry Island,FRY01,2,10,alive
2025-01-25,DVM,Fry Island,FRY01,2,9,alive
2025-01-25,DVM,Fry Island,FRY01,2,9,alive
2025-01-25,DVM,Fry Island,FRY01,3,12,alive
2025-01-25,DVM,Fry Island,FRY01,3,10,alive
2025-01-25,DVM,Fry Island,FRY01,3,9,alive
2025-01-25,DVM,Fry Island,FRY01,3,10,alive
2025-01-25,DVM,Fry Island,FRY01,3,9,alive
2025-01-25,DVM,Fry Island,FRY01,3,9,alive
2025-01-25,DVM,Fry Island,FRY01,3,10,alive
2025-01-25,DVM,Fry Island,FRY01,4,8,alive
2025-01-25,DVM,Fry Island,FRY01,4,2,alive
2025-01-25,DVM,Fry Island,FRY01,4,7.5,alive
2025-01-25,DVM,Fry Island,FRY01,4,8,alive
2025-01-25,DVM,Fry Island,FRY01,4,10,alive
2025-01-25,DVM,Fry Island,FRY01,5,9.5,alive
2025-01-25,DVM,Fry Island,FRY01,5,10,alive
2025-01-25,DVM,Fry Island,FRY01,6,7,alive
2025-01-25,DVM,Fry Island,FRY01,6,8,alive
2025-01-25,DVM,Fry Island,FRY01,6,9,alive
2025-01-25,DVM,Fry Island,FRY01,6,8,alive
2025-01-25,DVM,Fry Island,FRY01,6,10,alive
2025-01-25,DVM,Fry Island,FRY01,6,3,alive
2025-01-25,DVM,Fry Island,FRY01,7,8,alive
2025-01-25,DVM,Fry Island,FRY01,8,0,na
2025-01-25,DVM,Fry Island,FRY01,9,0,na
2025-01-25,DVM,Fry Island,FRY01,10,0,na
2025-01-25,DVM,Fry Island,FRY01,11,0,na
2025-01-25,DVM,Fry Island,FRY01,12,0,na
2025-01-25,DVM,Fry Island,FRY01,13,0,na
2025-01-25,DVM,Fry Island,FRY01,14,0,na
2025-01-25,DVM,Fry Island,FRY01,15,0,na
2025-01-25,DVM,Fry Island,FRY01,16,0,na
2025-01-25,DVM,Flemming Northeast,FLM02,1,8,alive
2025-01-25,DVM,Flemming Northeast,FLM02,2,5,alive
2025-01-25,DVM,Flemming Northeast,FLM02,3,5,alive
2025-01-25,DVM,Flemming Northeast,FLM02,4,0,na
2025-01-25,DVM,Flemming Northeast,FLM02,5,0,na
2025-01-25,DVM,Flemming Northeast,FLM02,6,0,na
2025-01-25,DVM,Flemming Northeast,FLM02,7,0,na
2025-01-25,DVM,Flemming Northeast,FLM02,8,3,alive
2025-01-25,DVM,Flemming Northeast,FLM02,9,0,na
2025-01-25,DVM,Flemming Northeast,FLM02,10,0,na
2025-01-25,DVM,Flemming Northeast,FLM02,11,8,alive
2025-01-25,DVM,Flemming Northeast,FLM02,12,6,alive
2025-01-25,DVM,Flemming Northeast,FLM02,13,8,alive
2025-01-25,DVM,Flemming Northeast,FLM02,13,9,alive
2025-01-25,DVM,Flemming Northeast,FLM02,13,7,alive
2025-01-25,DVM,Flemming Northeast,FLM02,14,5,alive
2025-01-25,DVM,Flemming Northeast,FLM02,15,5,alive
2025-01-25,AJM,Flemming Northeast,FLM02,30,0,na
2025-01-25,AJM,Flemming Northeast,FLM02,29,0,na
2025-01-25,AJM,Flemming Northeast,FLM02,28,0,na
2025-01-25,AJM,Flemming Northeast,FLM02,27,8,alive
2025-01-25,AJM,Flemming Northeast,FLM02,26,0,na
2025-01-25,AJM,Flemming Northeast,FLM02,25,0,na
2025-01-25,AJM,Flemming Northeast,FLM02,24,0,na
2025-01-25,AJM,Flemming Northeast,FLM02,23,0,na
2025-01-25,AJM,Flemming Northeast,FLM02,22,0,na
2025-01-25,AJM,Flemming Northeast,FLM02,21,5,alive
2025-01-25,AJM,Flemming Northeast,FLM02,20,0,na
2025-01-25,AJM,Flemming Northeast,FLM02,19,9,alive
2025-01-25,AJM,Flemming Northeast,FLM02,19,6,alive
2025-01-25,AJM,Flemming Northeast,FLM02,18,4,alive
2025-01-25,AJM,Flemming Northeast,FLM02,17,7,alive
2025-01-25,AJM,Flemming Northeast,FLM02,16,8,alive
2025-01-25,AJM,Flemming Northeast,FLM02,16,2,alive
2025-01-25,AJM,Flemming Northeast,FLM02,16,6,alive
2025-01-25,AJM,Flemming Northeast,FLM02,16,7,alive
2025-01-25,AJM,Turf Island,TRF01,30,6,alive
2025-01-25,AJM,Turf Island,TRF01,30,4,alive
2025-01-25,AJM,Turf Island,TRF01,29,0,na
2025-01-25,AJM,Turf Island,TRF01,28,7,alive
2025-01-25,AJM,Turf Island,TRF01,28,7,alive
2025-01-25,AJM,Turf Island,TRF01,27,5,alive
2025-01-25,AJM,Turf Island,TRF01,27,6,alive
2025-01-25,AJM,Turf Island,TRF01,26,5,alive
2025-01-25,AJM,Turf Island,TRF01,26,5,alive
2025-01-25,AJM,Turf Island,TRF01,26,7,alive
2025-01-25,AJM,Turf Island,TRF01,26,8,alive
2025-01-25,AJM,Turf Island,TRF01,26,7,alive
2025-01-25,AJM,Turf Island,TRF01,25,6,alive
2025-01-25,AJM,Turf Island,TRF01,24,0,na
2025-01-25,AJM,Turf Island,TRF01,23,6,alive
2025-01-25,AJM,Turf Island,TRF01,22,0,na
2025-01-25,AJM,Turf Island,TRF01,21,0,na
2025-01-25,AJM,Turf Island,TRF01,20,6,alive
2025-01-25,AJM,Turf Island,TRF01,20,6,alive
2025-01-25,AJM,Turf Island,TRF01,19,0,na
2025-01-25,AJM,Turf Island,TRF01,18,9,alive
2025-01-25,AJM,Turf Island,TRF01,17,6,alive
2025-01-25,AJM,Turf Island,TRF01,17,6,alive
2025-01-25,AJM,Flemming Northwest,FLM03,30,4,alive
2025-01-25,AJM,Flemming Northwest,FLM03,30,3,alive
2025-01-25,AJM,Flemming Northwest,FLM03,29,4,alive
2025-01-25,AJM,Flemming Northwest,FLM03,28,6,alive
2025-01-25,AJM,Flemming Northwest,FLM03,28,4,alive
2025-01-25,AJM,Flemming Northwest,FLM03,28,4,alive
2025-01-25,AJM,Flemming Northwest,FLM03,28,5,alive
2025-01-25,AJM,Flemming Northwest,FLM03,28,5,alive
2025-01-25,AJM,Flemming Northwest,FLM03,28,3,alive
2025-01-25,AJM,Flemming Northwest,FLM03,28,5,alive
2025-01-25,AJM,Flemming Northwest,FLM03,27,4,alive
2025-01-25,AJM,Flemming Northwest,FLM03,26,6,alive
2025-01-25,AJM,Flemming Northwest,FLM03,26,4,alive
2025-01-25,AJM,Flemming Northwest,FLM03,26,5,alive
2025-01-25,AJM,Flemming Northwest,FLM03,26,5,alive
2025-01-25,AJM,Flemming Northwest,FLM03,25,6,alive
2025-01-25,AJM,Flemming Northwest,FLM03,25,5,alive
2025-01-25,AJM,Flemming Northwest,FLM03,25,5,alive
2025-01-25,AJM,Flemming Northwest,FLM03,25,6,alive
2025-01-25,AJM,Flemming Northwest,FLM03,25,9,alive
2025-01-25,AJM,Flemming Northwest,FLM03,24,5,alive
2025-01-25,AJM,Flemming Northwest,FLM03,24,6,alive
2025-01-25,AJM,Flemming Northwest,FLM03,24,6,alive
2025-01-25,AJM,Flemming Northwest,FLM03,24,4,alive
2025-01-25,AJM,Flemming Northwest,FLM03,24,5,alive
2025-01-25,AJM,Flemming Northwest,FLM03,24,2,alive
2025-01-25,AJM,Flemming Northwest,FLM03,23,4,alive
2025-01-25,AJM,Flemming Northwest,FLM03,23,1,alive
2025-01-25,AJM,Flemming Northwest,FLM03,22,4,alive
2025-01-25,AJM,Flemming Northwest,FLM03,22,5,alive
2025-01-25,AJM,Flemming Northwest,FLM03,22,5,alive
2025-01-25,AJM,Flemming Northwest,FLM03,22,9,alive
2025-01-25,AJM,Flemming Northwest,FLM03,22,6,alive
2025-01-25,AJM,Flemming Northwest,FLM03,22,5,alive
2025-01-25,AJM,Flemming Northwest,FLM03,21,6,dead
2025-01-25,AJM,Flemming Northwest,FLM03,21,5,alive
2025-01-25,AJM,Flemming Northwest,FLM03,21,4,alive
2025-01-25,AJM,Flemming Northwest,FLM03,21,7,alive
2025-01-25,AJM,Flemming Northwest,FLM03,20,6,alive
2025-01-25,AJM,Flemming Northwest,FLM03,19,5,alive
2025-01-25,AJM,Flemming Northwest,FLM03,19,4,alive
2025-01-25,AJM,Flemming Northwest,FLM03,19,5,alive
2025-01-25,AJM,Flemming Northwest,FLM03,19,7,alive
2025-01-25,AJM,Flemming Northwest,FLM03,19,6,alive
2025-01-25,AJM,Flemming Northwest,FLM03,19,6,alive
2025-01-25,AJM,Flemming Northwest,FLM03,18,4.5,alive
2025-01-25,AJM,Flemming Northwest,FLM03,18,10,alive
2025-01-25,AJM,Flemming Northwest,FLM03,18,7,alive
2025-01-25,AJM,Flemming Northwest,FLM03,18,4,alive
2025-01-26,JOC,Folger Island,FOL01,1,0,na
2025-01-26,JOC,Folger Island,FOL01,2,0,na
2025-01-26,JOC,Folger Island,FOL01,3,0,na
2025-01-26,JOC,Folger Island,FOL01,4,0,na
2025-01-26,JOC,Folger Island,FOL01,5,0,na
2025-01-26,JOC,Folger Island,FOL01,6,0,na
2025-01-26,JOC,Folger Island,FOL01,7,0,na
2025-01-26,JOC,Folger Island,FOL01,8,0,na
2025-01-26,JOC,Folger Island,FOL01,9,1.5,alive
2025-01-26,JOC,Folger Island,FOL01,9,4,alive
2025-01-26,JOC,Folger Island,FOL01,10,4,alive
2025-01-26,JOC,Folger Island,FOL01,11,3,alive
2025-01-26,JOC,Folger Island,FOL01,12,1.5,alive
2025-01-26,JOC,Folger Island,FOL01,13,0,na
2025-01-26,JOC,Folger Island,FOL01,14,0,na
2025-01-26,JOC,Folger Island,FOL01,15,9,dead
2025-01-26,DVM,Blowhole,BHO01,30,0,na
2025-01-26,DVM,Blowhole,BHO01,29,0,na
2025-01-26,DVM,Blowhole,BHO01,28,0,na
2025-01-26,DVM,Blowhole,BHO01,27,0,na
2025-01-26,DVM,Blowhole,BHO01,26,0,na
2025-01-26,DVM,Blowhole,BHO01,25,0,na
2025-01-26,DVM,Blowhole,BHO01,24,0,na
2025-01-26,DVM,Blowhole,BHO01,23,0,na
2025-01-26,DVM,Blowhole,BHO01,22,11,alive
2025-01-26,DVM,Blowhole,BHO01,21,5,alive
2025-01-26,DVM,Blowhole,BHO01,20,0,na
2025-01-26,DVM,Blowhole,BHO01,19,5,alive
2025-01-26,DVM,Blowhole,BHO01,19,10,alive
2025-01-26,DVM,Blowhole,BHO01,18,0,na
2025-01-26,DVM,Blowhole,BHO01,17,5,alive
2025-01-26,DVM,Blowhole,BHO01,16,0,na
2025-01-26,JOC,Leach,LEA01,1,0,na
2025-01-26,JOC,Leach,LEA01,2,7,alive
2025-01-26,JOC,Leach,LEA01,3,6,alive
2025-01-26,JOC,Leach,LEA01,3,4,alive
2025-01-26,JOC,Leach,LEA01,3,5,alive
2025-01-26,JOC,Leach,LEA01,4,10,alive
2025-01-26,JOC,Leach,LEA01,5,0,na
2025-01-26,JOC,Leach,LEA01,6,5,alive
2025-01-26,JOC,Leach,LEA01,6,7,alive
2025-01-26,JOC,Leach,LEA01,6,6,alive
2025-01-26,JOC,Leach,LEA01,6,4,alive
2025-01-26,JOC,Leach,LEA01,6,7,alive
2025-01-26,JOC,Leach,LEA01,7,6,alive
2025-01-26,JOC,Leach,LEA01,8,4,alive
2025-01-26,JOC,Leach,LEA01,8,6,alive
2025-01-26,JOC,Leach,LEA01,8,6,alive
2025-01-26,JOC,Leach,LEA01,9,7,alive
2025-01-26,JOC,Leach,LEA01,10,0,na
2025-01-26,JOC,Leach,LEA01,11,4,alive
2025-01-26,JOC,Leach,LEA01,12,4,alive
2025-01-26,JOC,Leach,LEA01,12,8,alive
2025-01-26,JOC,Leach,LEA01,13,3,alive
2025-01-26,JOC,Leach,LEA01,13,2.5,alive
2025-01-26,JOC,Leach,LEA01,14,0,na
2025-01-26,JOC,Leach,LEA01,15,0,na
2025-01-26,JOC,Bourdelais,BOR01,1,0,na
2025-01-26,JOC,Bourdelais,BOR01,2,0,na
2025-01-26,JOC,Bourdelais,BOR01,3,0,na
2025-01-26,JOC,Bourdelais,BOR01,4,0,na
2025-01-26,JOC,Bourdelais,BOR01,5,0,na
2025-01-26,JOC,Bourdelais,BOR01,6,0,na
2025-01-26,JOC,Bourdelais,BOR01,7,0,na
2025-01-26,JOC,Bourdelais,BOR01,8,0,na
2025-01-26,JOC,Bourdelais,BOR01,9,0,na
2025-01-26,JOC,Bourdelais,BOR01,10,12,alive
2025-01-26,JOC,Bourdelais,BOR01,11,0,na
2025-01-26,JOC,Bourdelais,BOR01,12,0,na
2025-01-26,JOC,Bourdelais,BOR01,13,0,na
2025-01-26,JOC,Bourdelais,BOR01,14,8,alive
2025-01-26,JOC,Bourdelais,BOR01,15,0,na
2025-01-26,DVM,Edward King East,EKE02,30,8,alive
2025-01-26,DVM,Edward King East,EKE02,29,6,alive
2025-01-26,DVM,Edward King East,EKE02,29,8,alive
2025-01-26,DVM,Edward King East,EKE02,29,6,alive
2025-01-26,DVM,Edward King East,EKE02,29,6,alive
2025-01-26,DVM,Edward King East,EKE02,29,5,alive
2025-01-26,DVM,Edward King East,EKE02,28,0,na
2025-01-26,DVM,Edward King East,EKE02,27,7.5,alive
2025-01-26,DVM,Edward King East,EKE02,26,0,na
2025-01-26,DVM,Edward King East,EKE02,25,0,na
2025-01-26,DVM,Edward King East,EKE02,24,6,alive
2025-01-26,DVM,Edward King East,EKE02,23,0,na
2025-01-26,DVM,Edward King East,EKE02,22,7,alive
2025-01-26,DVM,Edward King East,EKE02,22,6,alive
2025-01-26,DVM,Edward King East,EKE02,22,7,alive
2025-01-26,DVM,Edward King East,EKE02,21,7,alive
2025-01-26,DVM,Edward King East,EKE02,20,5,alive
2025-01-26,DVM,Edward King East,EKE02,19,6,alive
2025-01-26,DVM,Edward King East,EKE02,19,6,alive
2025-01-26,DVM,Edward King East,EKE02,19,7,alive
2025-01-26,DVM,Edward King East,EKE02,19,1,alive
2025-01-26,DVM,Edward King East,EKE02,19,1,alive
2025-01-26,DVM,Edward King East,EKE02,18,5,alive
2025-01-26,DVM,Edward King East,EKE02,18,6,alive
2025-01-26,DVM,Edward King East,EKE02,17,7,alive
2025-01-26,DVM,Edward King East,EKE02,16,1.5,alive
2025-01-26,DVM,Edward King East,EKE02,16,8,alive
2025-01-26,DVM,Edward King East,EKE02,16,7,alive
2025-01-26,DVM,Edward King East,EKE02,16,7,alive
2025-01-25,DVM,Turf Island,TRF01,1,0,na
2025-01-25,DVM,Turf Island,TRF01,2,8,alive
2025-01-25,DVM,Turf Island,TRF01,3,0,na
2025-01-25,DVM,Turf Island,TRF01,4,6,alive
2025-01-25,DVM,Turf Island,TRF01,4,6,alive
2025-01-25,DVM,Turf Island,TRF01,5,0,na
2025-01-25,DVM,Turf Island,TRF01,6,0,na
2025-01-25,DVM,Turf Island,TRF01,7,0,na
2025-01-25,DVM,Turf Island,TRF01,8,6.5,alive
2025-01-25,DVM,Turf Island,TRF01,9,6,alive
2025-01-25,DVM,Turf Island,TRF01,9,7,alive
2025-01-25,DVM,Turf Island,TRF01,10,7,alive
2025-01-25,DVM,Turf Island,TRF01,11,7,alive
2025-01-25,DVM,Turf Island,TRF01,12,7,alive
2025-01-25,DVM,Turf Island,TRF01,12,5,alive
2025-01-25,DVM,Turf Island,TRF01,13,6,alive
2025-01-25,DVM,Turf Island,TRF01,13,6,alive
2025-01-25,DVM,Turf Island,TRF01,14,7,alive
2025-01-25,DVM,Turf Island,TRF01,14,6,alive
2025-01-25,DVM,Turf Island,TRF01,14,7,alive
2025-01-25,DVM,Turf Island,TRF01,15,7,alive
